"NAME","DESCRIPTION","GENE_SYMBOL","GENE_TITLE","SCORE"
"ZNF697","na","null","null",-0.86676663
"TLE1","na","null","null",-0.8665967
"ELAVL3","na","null","null",-0.8663597
"FSIP1","na","null","null",-0.8660216
"FZD7","na","null","null",-0.86595327
"SGPP2","na","null","null",-0.86587256
"ZBTB49","na","null","null",-0.86571735
"GAREM1","na","null","null",-0.865684
"LAG3","na","null","null",-0.8655778
"UCP3","na","null","null",-0.865021
"HGD","na","null","null",-0.86443985
"RND1","na","null","null",-0.863813
"LGALSL","na","null","null",-0.86321217
"PNRC1","na","null","null",-0.862678
"IL17C","na","null","null",-0.8614303
"HLA-A","na","null","null",-0.86123925
"CXCL10","na","null","null",-0.86116385
"KLF4","na","null","null",-0.8610182
"NFKBIE","na","null","null",-0.8608758
"CCDC80","na","null","null",-0.86077386
"KRT6C","na","null","null",-0.86049825
"CTSS","na","null","null",-0.86012715
"ISL1","na","null","null",-0.85993224
"KLK10","na","null","null",-0.8599059
"SPRY2","na","null","null",-0.85906804
"RFPL2","na","null","null",-0.85904235
"ETV6","na","null","null",-0.8585834
"ICAM1","na","null","null",-0.85671145
"PRRT2","na","null","null",-0.85649467
"DUSP16","na","null","null",-0.85503453
"SLC8B1","na","null","null",-0.8546412
"CBX4","na","null","null",-0.8544228
"FAM84A","na","null","null",-0.85428625
"CRYAB","na","null","null",-0.85354775
"DHRS2","na","null","null",-0.85350317
"OVOL1","na","null","null",-0.8533581
"LHX5","na","null","null",-0.8531964
"HSD17B7P2","na","null","null",-0.8529264
"CRISPLD2","na","null","null",-0.8526152
"EDARADD","na","null","null",-0.8525051
"RGS16","na","null","null",-0.85231996
"ARHGAP25","na","null","null",-0.85179585
"TNFRSF8","na","null","null",-0.8514508
"HEY2","na","null","null",-0.8511273
"FOXD1","na","null","null",-0.8505605
"RHOJ","na","null","null",-0.8497508
"CFB","na","null","null",-0.8493371
"IFNL1","na","null","null",-0.8482153
"TFAP2A","na","null","null",-0.8482062
"ADRB2","na","null","null",-0.8479106
"CNNM4","na","null","null",-0.8478974
"CDKN2B","na","null","null",-0.8473349
"LINC02158","na","null","null",-0.84723234
"WTAP","na","null","null",-0.84698313
"AFAP1","na","null","null",-0.84683454
"OAF","na","null","null",-0.84611946
"SOX13","na","null","null",-0.84577125
"ZNF280A","na","null","null",-0.8456646
"CYLD","na","null","null",-0.8455997
"JUN","na","null","null",-0.8452267
"NFKBID","na","null","null",-0.8450258
"CD4","na","null","null",-0.8447679
"SLC25A23","na","null","null",-0.844731
"RAB2B","na","null","null",-0.84450704
"SERPINI1","na","null","null",-0.8442296
"BTC","na","null","null",-0.84414756
"NR4A1","na","null","null",-0.8435892
"ESYT3","na","null","null",-0.84343034
"GPR37","na","null","null",-0.8433248
"SLC8A2","na","null","null",-0.8432212
"EPHB3","na","null","null",-0.8431081
"SIX5","na","null","null",-0.8428022
"LOC105377348","na","null","null",-0.8424478
"RPL3L","na","null","null",-0.8417545
"LINC01633","na","null","null",-0.84107
"EFNA1","na","null","null",-0.8409797
"PPP1R18","na","null","null",-0.8407779
"FOXC1","na","null","null",-0.8407663
"TCN2","na","null","null",-0.84034204
"IDO1","na","null","null",-0.83991355
"LINC02542","na","null","null",-0.8399008
"MAP3K8","na","null","null",-0.83929735
"DLX3","na","null","null",-0.83903927
"CSRNP2","na","null","null",-0.8385014
"APOBR","na","null","null",-0.838357
"TSPYL2","na","null","null",-0.8381951
"CCL5","na","null","null",-0.83780557
"SOCS3","na","null","null",-0.83752483
"IFNL3","na","null","null",-0.8372273
"ARID5A","na","null","null",-0.83715904
"C4A","na","null","null",-0.83676
"ATXN7L2","na","null","null",-0.8362257
"SLC35E4","na","null","null",-0.8362202
"SPSB1","na","null","null",-0.836087
"TINF2","na","null","null",-0.83579737
"SORD2P","na","null","null",-0.83567244
"SLC51A","na","null","null",-0.83555305
"TXK","na","null","null",-0.8354396
"GPBP1","na","null","null",-0.8352882
"RARRES1","na","null","null",-0.8351731
"LOC101929574","na","null","null",-0.83511376
"GSDMD","na","null","null",-0.8338213
"HS3ST3B1","na","null","null",-0.8336077
"NDEL1","na","null","null",-0.8335827
"JMJD1C","na","null","null",-0.83318913
"SMOX","na","null","null",-0.833106
"TNIP1","na","null","null",-0.83287853
"RCAN1","na","null","null",-0.8327002
"MAP3K11","na","null","null",-0.83265966
"WFDC5","na","null","null",-0.83235097
"NFKBIZ","na","null","null",-0.832203
"KCNG1","na","null","null",-0.83220094
"CCL4L1","na","null","null",-0.831774
"FCRLA","na","null","null",-0.831503
"LOC101927759","na","null","null",-0.8312724
"HLA-V","na","null","null",-0.83056086
"VANGL2","na","null","null",-0.83052313
"IL11","na","null","null",-0.8299661
"SLIT2","na","null","null",-0.8298829
"LOC101593348","na","null","null",-0.829416
"CRTAM","na","null","null",-0.8292059
"SQOR","na","null","null",-0.82907385
"NAPA","na","null","null",-0.82888186
"XBP1","na","null","null",-0.8288445
"PADI2","na","null","null",-0.8285451
"KCND1","na","null","null",-0.8283013
"IRX3","na","null","null",-0.8282488
"LDHAL6B","na","null","null",-0.8279435
"CALB1","na","null","null",-0.827764
"CFAP57","na","null","null",-0.82746005
"STARD4","na","null","null",-0.8268376
"RASGEF1B","na","null","null",-0.82605684
"DNAJB4","na","null","null",-0.8259637
"OPTN","na","null","null",-0.8257784
"PNP","na","null","null",-0.82575524
"ALPL","na","null","null",-0.825553
"DUOXA1","na","null","null",-0.8253906
"ZRSR2","na","null","null",-0.8246257
"LOC101928093","na","null","null",-0.8244079
"BHLHE40","na","null","null",-0.82377183
"ABCG1","na","null","null",-0.8236239
"ITGA2B","na","null","null",-0.8230226
"PPP1R15A","na","null","null",-0.8228813
"NFIL3","na","null","null",-0.8224519
"TNC","na","null","null",-0.82230586
"SEMA6A","na","null","null",-0.8215282
"DEPP1","na","null","null",-0.8214603
"IGFBP6","na","null","null",-0.82145673
"FAM71A","na","null","null",-0.8214535
"LOC102723704","na","null","null",-0.821434
"C15orf48","na","null","null",-0.82089627
"PAOX","na","null","null",-0.820883
"FOXA1","na","null","null",-0.8208526
"LRAT","na","null","null",-0.8207064
"CYP3A5","na","null","null",-0.82058674
"PLK3","na","null","null",-0.8205082
"NFKB2","na","null","null",-0.8192947
"DUOX1","na","null","null",-0.8191289
"CLEC17A","na","null","null",-0.8185116
"MAFB","na","null","null",-0.81734097
"GADD45B","na","null","null",-0.81701195
"ARHGEF38","na","null","null",-0.81691486
"TRIM22","na","null","null",-0.8166933
"TM7SF2","na","null","null",-0.8165537
"ELF3","na","null","null",-0.8163351
"TRABD2A","na","null","null",-0.815458
"CLCN2","na","null","null",-0.8151956
"BTG1","na","null","null",-0.815108
"CCNL1","na","null","null",-0.81494224
"SPTBN5","na","null","null",-0.8147644
"GBP1P1","na","null","null",-0.81449664
"CFAP54","na","null","null",-0.81425893
"SLC2A12","na","null","null",-0.81335634
"CTNNBL1","na","null","null",-0.8127683
"CAMK1G","na","null","null",-0.8125774
"COL15A1","na","null","null",-0.8124576
"FUT2","na","null","null",-0.8121306
"SUSD6","na","null","null",-0.8116975
"NOS2","na","null","null",-0.81139165
"SGK1","na","null","null",-0.8111221
"CADM1","na","null","null",-0.81100893
"MSX1","na","null","null",-0.81070536
"CD27","na","null","null",-0.8102408
"INTS12","na","null","null",-0.81016195
"CCDC200","na","null","null",-0.81004655
"NFKB1","na","null","null",-0.8096096
"TIPARP","na","null","null",-0.80929554
"GNAO1","na","null","null",-0.80927026
"GCNA","na","null","null",-0.80894756
"IFNL4","na","null","null",-0.8087289
"RIPOR3","na","null","null",-0.8083098
"STIM2","na","null","null",-0.80771744
"FOXO1","na","null","null",-0.80748063
"TFAP2C","na","null","null",-0.8074763
"RORB","na","null","null",-0.8073599
"BAZ1A","na","null","null",-0.8071521
"SOAT2","na","null","null",-0.80709684
"TWIST1","na","null","null",-0.8070065
"CEBPD","na","null","null",-0.80665696
"GLCCI1","na","null","null",-0.8062745
"SEMA4D","na","null","null",-0.80624694
"CCDC69","na","null","null",-0.8060471
"EGR3","na","null","null",-0.80595297
"GRAMD2B","na","null","null",-0.80576164
"HAP1","na","null","null",-0.80572456
"CCDC116","na","null","null",-0.8052912
"SRGAP2","na","null","null",-0.8050518
"ATP1A3","na","null","null",-0.8049438
"SLC25A37","na","null","null",-0.80446434
"FAM129A","na","null","null",-0.80418
"SERTAD1","na","null","null",-0.804123
"SLCO4A1","na","null","null",-0.80358905
"LMO4","na","null","null",-0.8031263
"FAM53C","na","null","null",-0.80202144
"ASPRV1","na","null","null",-0.8017923
"RFPL1","na","null","null",-0.80175287
"SNAI1","na","null","null",-0.80169284
"SLC6A10P","na","null","null",-0.8014745
"PDCD1LG2","na","null","null",-0.80122584
"GRIP2","na","null","null",-0.8010955
"CREB5","na","null","null",-0.8010517
"SLC1A3","na","null","null",-0.80102676
"SLC5A1","na","null","null",-0.8007438
"IL36G","na","null","null",-0.80050874
"KDM7A","na","null","null",-0.80018646
"CHRNA7","na","null","null",-0.8001625
"IRX2","na","null","null",-0.7997519
"MARCH3","na","null","null",-0.79972154
"SDR16C5","na","null","null",-0.7995083
"ZFP36","na","null","null",-0.79944533
"REV3L","na","null","null",-0.79937655
"FMNL1","na","null","null",-0.79920036
"PON3","na","null","null",-0.79910517
"ID4","na","null","null",-0.7988056
"RHOV","na","null","null",-0.7985273
"SRD5A3-AS1","na","null","null",-0.7976542
"SLC25A41","na","null","null",-0.7976527
"GOLGA6A","na","null","null",-0.7971708
"SIX2","na","null","null",-0.79698
"BBC3","na","null","null",-0.79669505
"CHST2","na","null","null",-0.79641205
"CTGF","na","null","null",-0.7963868
"CLEC18C","na","null","null",-0.7963097
"LINC01358","na","null","null",-0.7957521
"HIST1H1E","na","null","null",-0.79574203
"IL4I1","na","null","null",-0.7956437
"ITPKC","na","null","null",-0.795555
"MRPS6","na","null","null",-0.79554564
"RIPOR2","na","null","null",-0.7952561
"SOWAHB","na","null","null",-0.7951836
"PLEKHA4","na","null","null",-0.7950481
"UBALD2","na","null","null",-0.79480034
"LINC00673","na","null","null",-0.79448277
"CLK1","na","null","null",-0.79419345
"PPP3CC","na","null","null",-0.794157
"LOC101059915","na","null","null",-0.79401255
"ERRFI1","na","null","null",-0.7939365
"NRARP","na","null","null",-0.7939074
"ADGRD1","na","null","null",-0.79383206
"EPHA4","na","null","null",-0.7936001
"SPOCK2","na","null","null",-0.7928935
"CXCL2","na","null","null",-0.7928205
"ACTN2","na","null","null",-0.79193866
"HMGN5","na","null","null",-0.7918776
"MYO1E","na","null","null",-0.79164416
"CPEB4","na","null","null",-0.7913504
"HPCAL4","na","null","null",-0.7913247
"IL27","na","null","null",-0.79124975
"SELENOM","na","null","null",-0.79119796
"VASN","na","null","null",-0.790306
"FAM222A","na","null","null",-0.79017806
"SAMD9","na","null","null",-0.7898123
"PI3","na","null","null",-0.7892892
"KMT2E-AS1","na","null","null",-0.7887343
"MATN1-AS1","na","null","null",-0.78818446
"EFHD1","na","null","null",-0.7873124
"KLF6","na","null","null",-0.78692687
"HECTD2-AS1","na","null","null",-0.78668445
"LIF","na","null","null",-0.7865897
"INTS6L","na","null","null",-0.7864882
"CD163","na","null","null",-0.7858747
"SCLT1","na","null","null",-0.7854354
"CXCL9","na","null","null",-0.7853211
"DAPP1","na","null","null",-0.78408706
"MAFF","na","null","null",-0.7839844
"CCL2","na","null","null",-0.7839492
"SHROOM4","na","null","null",-0.7837037
"SH2B3","na","null","null",-0.7831698
"LATS2","na","null","null",-0.7830806
"KCNQ4","na","null","null",-0.782736
"SEMA3A","na","null","null",-0.7822414
"SMURF1","na","null","null",-0.782066
"SLC41A1","na","null","null",-0.78187317
"IER5L","na","null","null",-0.7815573
"CEMIP2","na","null","null",-0.78144896
"SMARCA5","na","null","null",-0.78116196
"HIST1H2AI","na","null","null",-0.78046733
"GCA","na","null","null",-0.7800724
"PRR22","na","null","null",-0.7798004
"IKZF4","na","null","null",-0.77979964
"SPTBN4","na","null","null",-0.7794766
"SIAH2","na","null","null",-0.779462
"IL7","na","null","null",-0.7793899
"CCDC9","na","null","null",-0.7792661
"CIDEB","na","null","null",-0.7792421
"SLC52A3","na","null","null",-0.77898145
"LRIG3","na","null","null",-0.778927
"LRRN4CL","na","null","null",-0.7788362
"NXF1","na","null","null",-0.77862567
"MALSU1","na","null","null",-0.77845913
"HDAC9","na","null","null",-0.7782046
"PTGER3","na","null","null",-0.7779498
"POU3F1","na","null","null",-0.77790904
"LRIF1","na","null","null",-0.7777433
"TICAM1","na","null","null",-0.7776638
"NEURL3","na","null","null",-0.77716833
"IQSEC3","na","null","null",-0.7767826
"TIPARP-AS1","na","null","null",-0.7766872
"NINJ1","na","null","null",-0.77656156
"ARNTL2","na","null","null",-0.77628464
"IKBKE","na","null","null",-0.77552646
"ELOVL3","na","null","null",-0.77533686
"SMTNL1","na","null","null",-0.77517986
"ZNF442","na","null","null",-0.7750711
"LINC02574","na","null","null",-0.77477473
"RFPL3S","na","null","null",-0.7744007
"CXCL11","na","null","null",-0.77385575
"STK19","na","null","null",-0.7737802
"RNF148","na","null","null",-0.7732521
"C11orf96","na","null","null",-0.77301383
"AZI2","na","null","null",-0.77284306
"CCL3","na","null","null",-0.7727401
"UBE2F-SCLY","na","null","null",-0.7727227
"UBBP4","na","null","null",-0.7726999
"MAP3K10","na","null","null",-0.77269435
"SIX4","na","null","null",-0.77259123
"ST8SIA4","na","null","null",-0.7724311
"PCDH10","na","null","null",-0.77232945
"TAF4B","na","null","null",-0.7717894
"STX19","na","null","null",-0.7713929
"AP5B1","na","null","null",-0.77018523
"RANBP3L","na","null","null",-0.7700929
"SLC7A5P2","na","null","null",-0.7700788
"KLHL38","na","null","null",-0.7700271
"GBP2","na","null","null",-0.7696877
"VPS9D1","na","null","null",-0.76964015
"IL23A","na","null","null",-0.7695363
"MAFK","na","null","null",-0.7692154
"EPHX1","na","null","null",-0.76901394
"TGFBR3L","na","null","null",-0.7687674
"MBP","na","null","null",-0.76834595
"PHLDB2","na","null","null",-0.7678146
"CCDC13","na","null","null",-0.76758194
"SELE","na","null","null",-0.7675629
"TAAR3P","na","null","null",-0.76743335
"TNS1","na","null","null",-0.76724946
"PRXL2C","na","null","null",-0.7671876
"SLC6A2","na","null","null",-0.7666877
"ACOD1","na","null","null",-0.76619303
"BTG2","na","null","null",-0.7660849
"ULBP1","na","null","null",-0.7655256
"AMPH","na","null","null",-0.7650195
"TEP1","na","null","null",-0.764644
"LINC01336","na","null","null",-0.7637931
"ACE2","na","null","null",-0.7635253
"PCBP1","na","null","null",-0.7628242
"BRD2","na","null","null",-0.7628204
"ANGPT2","na","null","null",-0.76261276
"C17orf107","na","null","null",-0.76254183
"TEX26","na","null","null",-0.7624267
"CYP21A1P","na","null","null",-0.76228726
"CHEK2","na","null","null",-0.76225835
"HSD17B14","na","null","null",-0.7614969
"IL12A","na","null","null",-0.7614773
"DCLRE1C","na","null","null",-0.76119137
"CHST8","na","null","null",-0.7611155
"ZNF460","na","null","null",-0.7607346
"ATF5","na","null","null",-0.7602428
"DIRC3","na","null","null",-0.7602028
"COL8A1","na","null","null",-0.7601656
"C4B_2","na","null","null",-0.7598519
"TMEM47","na","null","null",-0.75964546
"FAM43A","na","null","null",-0.7595991
"PPM1D","na","null","null",-0.75948536
"PLEKHH2","na","null","null",-0.7592176
"SIRT1","na","null","null",-0.75850046
"LTA","na","null","null",-0.7581003
"POMZP3","na","null","null",-0.7579202
"ETNK1","na","null","null",-0.757661
"TMEM74","na","null","null",-0.75748795
"AMOTL2","na","null","null",-0.7572012
"UNC5B","na","null","null",-0.75706446
"ZDHHC14","na","null","null",-0.75631994
"RP9P","na","null","null",-0.7559087
"NXPH4","na","null","null",-0.75564146
"LOC102723649","na","null","null",-0.7555482
"MTHFD2","na","null","null",-0.75524795
"ZSWIM3","na","null","null",-0.7551172
"CABLES2","na","null","null",-0.7550435
"LOC101927770","na","null","null",-0.7549777
"NUP50-DT","na","null","null",-0.7548937
"TENT4B","na","null","null",-0.75477344
"PCDH9","na","null","null",-0.75472754
"ZNF124","na","null","null",-0.7545613
"KRT82","na","null","null",-0.75390357
"FAM166A","na","null","null",-0.75366175
"CDH24","na","null","null",-0.75312304
"ETS1","na","null","null",-0.75307965
"APOBEC3D","na","null","null",-0.7528646
"C3orf14","na","null","null",-0.75192124
"FHL3","na","null","null",-0.75181526
"JUNB","na","null","null",-0.7515962
"TEX14","na","null","null",-0.7514675
"LINC00863","na","null","null",-0.7507147
"LOC105374454","na","null","null",-0.7501158
"SERPINB1","na","null","null",-0.7501114
"RND2","na","null","null",-0.74945635
"MKNK2","na","null","null",-0.7488878
"BRPF3","na","null","null",-0.74863964
"LINC02482","na","null","null",-0.74855137
"NOL4","na","null","null",-0.74851805
"GTF2B","na","null","null",-0.74664164
"SERPINB11","na","null","null",-0.7464158
"PLA2G4D","na","null","null",-0.7461508
"RNF144A-AS1","na","null","null",-0.7457643
"WEE1","na","null","null",-0.7453334
"PCP4L1","na","null","null",-0.745206
"IQGAP2","na","null","null",-0.74509966
"MYT1","na","null","null",-0.7446341
"DSTNP2","na","null","null",-0.7442117
"SPECC1L-ADORA2A","na","null","null",-0.74419194
"SULT1C2","na","null","null",-0.7440961
"RAD9A","na","null","null",-0.74351066
"WFIKKN1","na","null","null",-0.74305433
"LOC100130331","na","null","null",-0.74297285
"NCF4","na","null","null",-0.74288166
"REXO5","na","null","null",-0.7427271
"ZNF107","na","null","null",-0.74253964
"EPC1","na","null","null",-0.7425261
"ZNF274","na","null","null",-0.74178475
"LOC101928617","na","null","null",-0.741353
"PCDH7","na","null","null",-0.74098366
"CYTH1","na","null","null",-0.7406791
"C12orf57","na","null","null",-0.74061155
"GEM","na","null","null",-0.74039763
"FAM120AOS","na","null","null",-0.7402228
"TLR3","na","null","null",-0.73992527
"TNFAIP8","na","null","null",-0.7395468
"LRRC49","na","null","null",-0.7393705
"FAM78B","na","null","null",-0.7392358
"MT1G","na","null","null",-0.7388897
"PLEKHG7","na","null","null",-0.7387757
"RNF144A","na","null","null",-0.7386021
"MAN1A1","na","null","null",-0.7384617
"SAV1","na","null","null",-0.73821086
"TSLP","na","null","null",-0.73763007
"BCL10","na","null","null",-0.7366303
"POR","na","null","null",-0.73638356
"HMGB2","na","null","null",-0.7363323
"DKK2","na","null","null",-0.73562694
"OLR1","na","null","null",-0.73513883
"STYK1","na","null","null",-0.7346722
